Bölge Adı;Şehir;İlçe;Mağaza_2;Mağaza;Ürün Ana Grubu;Ürün Kategori;Ürün Marka;Ürün Adı;Kampanya;Satış Tipi;Tarih;Tarihnum;Yıl;Ay;Yıl_Ay;AyNum;Gun;Hafta;Haftanıngunu;Ciro;Kâr;Kâr %;Sepet Ortalaması;Kampanya Sayısı;Kampanya Tutarı;İade Tutar;Yeni Müşteri %;Yeni Müşteri Sayı;İndirim Oranı;Miktar;Maliyet;Hedef;MemberID;Magaza_ID
Karadeniz 3. Bölge;Giresun;Giresun Merkez;Mağaza 106;Giresun;Telekom;Kablosuz Telefon;Marka 123; A220 DECT TELEFON;Bitiriyoruz!!!;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;27.69;10.7;0.6298;27.69;1;29.9;0.0;0;0;0.4019;1;16.99;35.37;654113;M110
İç Anadolu 1. Bölge;Ankara;Etimesgut;Mağaza 29;Ankara 9;Telekom;Cep Bilgisayari (Pda);Marka 21; E7 SILVER WHITE AKILLI TELEFON;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;27.31;10.4;0.6151;27.31;1;177.0;0.0;1;1;0.8145;6;16.91;21.05;644495;M30
Karadeniz 3. Bölge;Giresun;Giresun Merkez;Mağaza 106;Giresun;Telekom;Kablosuz Telefon;Marka 123; S820 DECT TELEFON;Bitiriyoruz!!!;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;46.2;27.96;1.5332;46.2;1;698.6;0.0;0;0;0.6161;14;18.24;41.98;654113;M110
Marmara 1. Bölge;İstanbul;Maltepe;Mağaza 182;İstanbul Anadolu 8;Beyaz Eşya;Firin;Marka 305; KS 200 ANKASTRE FIRIN;İndirim Havuzu;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;41.39;15.86;0.621;41.39;1;89.4;0.0;0;0;0.7;2;25.53;44.03;720277;M159
Karadeniz 3. Bölge;Giresun;Giresun Merkez;Mağaza 106;Giresun;Telekom;Kablosuz Telefon;Marka 245; KX-TG2711 SIYAH DECT TELEFON;Bitiriyoruz!!!;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;36.94;24.26;1.9122;36.94;1;119.7;0.0;0;0;0.6931;3;12.69;62.78;654113;M110
Ege 1. Bölge;Muğla;Bodrum;Mağaza 244;Muğla 4;Bilgisayar;Notebook & Netbook Çantasi;Marka 103;" EQ-HQBAG13BK 13,3"" NOTEBOOK SİYAH ÇANTA";İndirim Havuzu;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;23.6;0.0;;;1;0.0;23.6;1;1;0.6358;0;23.6;0.0;626397;M250
Marmara 1. Bölge;İstanbul;Esenler;Mağaza 160;İstanbul Avrupa 15;Ses Ve Görüntü;Dvd'Li;Marka 317; DAVTZ135.CEL EV SİNEMA SİSTEMİ;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;27.69;0.0;;;1;0.0;27.69;1;1;0.5008;0;27.69;0.0;646290;M136
Marmara 1. Bölge;İstanbul;Esenler;Mağaza 160;İstanbul Avrupa 15;Fotoğraf & Video Kamera;Filtre;Marka 191; 58MM LOW UV KORUYUCU FİLTRE;İddialıyız!;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;11.86;0.0;;;1;0.0;11.86;0;0;0.5;0;11.86;0.0;720012;M136
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 34;Ankara 14;Bilgisayar;Toner Ve Kartuş;Marka 142; C6657A RENKLİ KARTUŞ;;Mağaza;2023-10-06;45205;2023;10;2023-10;10;6;40;4;92.58;0.0;;;0;0.0;92.58;0;0;;0;92.58;0.0;636074;M35
Doğu Anadolu 1. Bölge;Elazığ;Elazığ Merkez;Mağaza 92;Elaziğ 1;Oyun & Hobi;Psp;Marka 22; BEN 10: ALIEN FORCE VILGAX ATTACKS PSP YAZILIM;Tam Size Göre!;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;20.83;14.11;2.0991;20.83;1;67.5;0.0;0;0;0.4999;3;6.72;36.04;609723;M96
İç Anadolu 1. Bölge;Ankara;Etimesgut;Mağaza 29;Ankara 9;Oyun & Hobi;Direksiyon;Marka 317; SHARP SHOOTER (MOTION CONTROLLER UYUMLU) KONSOL AKSESUAR;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;36.94;18.71;1.0262;36.94;1;798.0;0.0;1;1;0.5517;20;18.23;45.05;644495;M30
Marmara 1. Bölge;İstanbul;Kadıköy;Mağaza 159;İstanbul Anadolu 2;Bilgisayar;Yazicilar;Marka 98; L355 INKJET MULTIFUNCTION;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;13.8;8.16;1.4498;13.8;1;119.2;0.0;1;1;0.5025;8;5.63;24.51;610471;M135
Güneydoğu Anadolu;Diyarbakır;Diyarbakır Merkez;Mağaza 87;Diyarbakir 2;Telekom;Aksesuar;Marka 59; LINE  4 AIR ARKA KAPAK BEYAZ;İndirim Havuzu;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;34.25;10.8;0.4609;34.25;1;591.84;0.0;0;0;0.6892;16;23.45;25.58;605937;M90
Doğu Anadolu 2. Bölge;Iğdır;Iğdır Merkez;Mağaza 113;Iğdir;Bilgisayar;Tablet Pc Aksesuari;Marka 231; MD813ZM/A 5W USB POWER ADAPTER;İndirim Havuzu;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;27.77;17.49;1.7014;27.77;1;29.99;0.0;1;1;0.5715;1;10.28;28.82;646026;M117
Doğu Anadolu 2. Bölge;Iğdır;Iğdır Merkez;Mağaza 113;Iğdir;Fotoğraf & Video Kamera;Hafiza Karti;Marka 288; 32GB ULTRA CLASS10 SD HAFIZA KARTI;İndirim Havuzu;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;18.51;9.25;0.9995;18.51;1;19.99;0.0;1;1;0.3334;1;9.26;20.88;646026;M117
Marmara 1. Bölge;İstanbul;Şişli;Mağaza 187;İstanbul Avrupa 35;Kişisel Bakim;Saç Sakal Kesme Makinalari;Marka 276; BHT 2000 TÜY KESME MAKİNESİ;;Mağaza;2023-10-06;45205;2023;10;2023-10;10;6;40;4;160.21;89.22;1.2567;160.21;0;0.0;0.0;1;1;;0;70.99;143.69;619212;M163
Doğu Anadolu 2. Bölge;Van;Van Merkez;Mağaza 284;Van 1;Oyun & Hobi;Playstation 3;Marka 22; SPEC OPS THE LINE FUBAR PS3 YAZILIM;İndirim Havuzu;Mobil Uygulama;2023-10-06;45205;2023;10;2023-10;10;6;40;4;26.85;0.0;;;1;0.0;26.85;1;1;0.6329;0;26.85;0.0;639704;M290
Akdeniz 2. Bölge;Mersin;Mersin Yenişehir;Mağaza 237;Mersin 2;Bilgisayar;Tablet Pc Aksesuari;Marka 55; LOGIC SSAI301K NEW IPAD KILIFI SUPER SLİM SİYAH;;Mağaza;2023-10-06;45205;2023;10;2023-10;10;6;40;4;45.83;26.2;1.3349;45.83;0;0.0;0.0;1;1;;0;19.63;37.43;776056;M243
Ege 1. Bölge;Muğla;Bodrum;Mağaza 243;Muğla 3;Beyaz Eşya;Elektrikli Süpürge;Marka 91; ULTRA PERFORMER GREEN ZUPG 3801 ELEKTRİKLİ SÜPÜRGE;;Mağaza;2023-10-07;45206;2023;10;2023-10;10;7;40;5;44.44;8.9;0.2505;44.44;0;0.0;0.0;1;1;;0;35.54;66.58;727715;M249
Marmara 1. Bölge;İstanbul;Sarıyer;Mağaza 173;İstanbul Avrupa 27;Bilgisayar;Wireless Adaptörler Ve Bluetooth;Marka 179; WUSB54GC 54MBPS KABLOSUZ USB ADAPTÖR;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;63.89;41.65;1.8724;63.89;1;414.0;0.0;1;1;0.6145;6;22.24;74.63;720158;M149
Karadeniz 2. Bölge;Samsun;İlkadım;Mağaza 259;Samsun 2;Ses Ve Görüntü;Tv Sehpasi;Marka 206; CR  42  -  090 SİYAH İNCİ PLAZMA/LCD TV SEHPASI;Tam Size Göre!;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;73.15;-77.98;-0.516;73.15;1;79.0;0.0;1;1;0.7019;1;151.12;64.01;782694;M265
Ege 1. Bölge;Aydın;Kuşadası;Mağaza 60;Aydın 4;Bilgisayar;Mouse;Marka 184; 910-003008 M325 NANO PANDA CANDY MOUSE;İndirim Havuzu;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;27.69;16.48;1.4717;27.69;1;89.7;0.0;1;1;0.664;3;11.2;42.9;718243;M61
Marmara 1. Bölge;İstanbul;Pendik;Mağaza 178;İstanbul Anadolu 7;Bilgisayar;Virus Koruma Yazilimi;Marka 161; ONE 1 YIL 5 CİHAZ ÇOKLU KORUMA;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;83.24;52.78;1.733;83.24;1;89.9;0.0;0;0;0.7431;1;30.46;87.83;672415;M154
Akdeniz 2. Bölge;Kahramanmaraş;Kahramanmaraş Merkez;Mağaza 203;Kahramanmaraş 2;Telekom;Cep Bilgisayari (Pda);Marka 177; E460 OPTIMUS L5 II WHITE AKILLI TELEFON;Her Eve Lazım!;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;162.04;52.35;0.4773;162.04;1;350.0;0.0;0;0;0.5;2;109.69;113.5;638618;M209
Ege 1. Bölge;Aydın;Kuşadası;Mağaza 60;Aydın 4;Telekom;Cep Telefonu;Marka 287; C3200 BLACK/GRAY CEP TELEFONU;İndirim Havuzu;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;36.94;23.14;1.6758;36.94;1;119.7;0.0;1;1;0.6907;3;13.81;34.46;718243;M61
İç Anadolu 1. Bölge;Ankara;Yenimahalle;Mağaza 24;Ankara 4;Bilgisayar;Wireless Adaptörler Ve Bluetooth;Marka 179; WUSB54GC 54MBPS KABLOSUZ USB ADAPTÖR;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;63.89;41.65;1.8724;63.89;1;414.0;0.0;1;1;0.6145;6;22.24;49.73;720158;M24
Marmara 1. Bölge;İstanbul;Pendik;Mağaza 190;İstanbul Anadolu 11;Ses Ve Görüntü;Kablolar;Marka 316; BLACK SERIES 1,5M ALTIN UÇLU SCART KABLO;İndirim Havuzu;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;27.77;-12.26;-0.3064;27.77;1;29.99;0.0;0;0;0.5001;1;40.03;21.34;737453;M166
Ege 1. Bölge;Aydın;Didim;Mağaza 58;Aydın 2;Ses Ve Görüntü;Kablolar;Marka 249; SWA4302S OPTİK KABLO;;Mağaza;2023-10-07;45206;2023;10;2023-10;10;7;40;5;27.77;17.48;1.6995;27.77;0;0.0;0.0;0;0;;0;10.29;37.37;766602;M59
Akdeniz 2. Bölge;Mersin;Tarsus;Mağaza 239;Mersin 4;Bilgisayar;Notebook & Netbook Çantasi;Marka 351;" 16834 10"" PEMBE NETBOOK CANTASI";İndirim Havuzu;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;39.81;20.68;1.0818;39.81;1;945.78;0.0;1;1;0.14;22;19.12;40.15;697860;M245
Marmara 2. Bölge;Çanakkale;Çanakkale Merkez;Mağaza 82;Çanakkale 2;Beyaz Eşya;Elektrikli Süpürge;Marka 249; FC 8761/01 POWER PRO ELEKTRİKLİ SÜPÜRGE;Bitiriyoruz!!!;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;26.85;13.95;1.0809;26.85;1;551.0;0.0;0;0;0.7899;19;12.9;42.01;707733;M85
Karadeniz 2. Bölge;Samsun;Çarşamba;Mağaza 260;Samsun 3;Ses Ve Görüntü;Tv Askisi;Marka 36;" E400.B (MAX. 80"") SİYAH SABİT ASKI APARATI";İndirim Havuzu;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;36.11;23.78;1.9292;36.11;1;39.0;0.0;0;0;0.7194;1;12.33;50.01;704680;M266
Marmara 1. Bölge;İstanbul;Eyüp;Mağaza 162;İstanbul Avrupa 17;Bilgisayar;Temizleme Ürünleri;Marka 374; SK/15/LQ DOĞAL FORMÜLLÜ LCD TEMİZLEME SETİ;İndirim Havuzu;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;18.51;11.51;1.6445;18.51;1;39.98;0.0;1;1;0.6001;2;7.0;29.06;761118;M138
Marmara 2. Bölge;Çanakkale;Çanakkale Merkez;Mağaza 82;Çanakkale 2;Beyaz Eşya;Elektrikli Süpürge;Marka 91; ULTRA CAPTIC UCORIGIN ELEKTRİKLİ SÜPÜRGE;Bitiriyoruz!!!;Mobil Uygulama;2023-10-07;45206;2023;10;2023-10;10;7;40;5;36.11;19.54;1.1796;36.11;1;429.0;0.0;0;0;0.7903;11;16.57;24.61;707733;M85
Doğu Anadolu 1. Bölge;Tunceli;Tunceli Merkez;Mağaza 280;Tunceli;Oyun & Hobi;Xbox;Marka 22; HOT WHEELS WORLD'S BEST DRIVER X360 OYUN;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;55.54;25.95;0.877;55.54;1;179.94;0.0;1;1;0.6247;6;29.59;59.22;668232;M286
Güneydoğu Anadolu;Şanlıurfa;Şanlıurfa Merkez;Mağaza 271;Şanliurfa 3;Bilgisayar;Webcam;Marka 184; C170 WEBCAM;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;13.8;9.18;1.9899;13.8;1;372.5;0.0;1;1;0.8114;25;4.61;13.85;596542;M277
Marmara 1. Bölge;İstanbul;Pendik;Mağaza 189;İstanbul Anadolu 10;Bilgisayar;Notebook;Marka 58; CN.TKI-3210A NOTEBOOK;;Mağaza;2023-10-08;45207;2023;10;2023-10;10;8;40;6;92.57;49.19;1.1339;92.57;0;0.0;0.0;1;1;;0;43.38;129.08;774141;M165
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 42;Ankara 22;Beyaz Eşya;Çamaşir Makinesi;Marka 141;  WMF 7081BS EU 7 KG A+ ÇMŞR MAKİNESİ;;Mağaza;2023-10-08;45207;2023;10;2023-10;10;8;40;6;38.89;12.46;0.4717;38.89;0;0.0;0.0;1;1;;0;26.43;35.36;718062;M43
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 42;Ankara 22;Beyaz Eşya;Elektrikli Süpürge;Marka 163; VC2472 ELEKTRİKLİ SÜPÜRGE;;Mağaza;2023-10-08;45207;2023;10;2023-10;10;8;40;6;44.44;30.18;2.116;44.44;0;0.0;0.0;1;1;;0;14.26;57.54;718062;M43
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Bilgisayar;Mouse;Marka 184; M185 KABLOSUZ GUMUS MOUSE;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;26.85;17.94;2.0126;26.85;1;145.0;0.0;0;0;0.7899;5;8.91;20.91;767209;M83
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 161;İstanbul Avrupa 16;Bilgisayar;Yazicilar;Marka 53; MG5450 INKJET MULTIFUNCTION YAZICI;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;18.43;12.45;2.0855;18.43;1;39.8;0.0;0;0;0.698;2;5.97;26.56;664834;M137
İç Anadolu 1. Bölge;Ankara;Mamak;Mağaza 36;Ankara 16;Bilgisayar;Notebook;Marka 317; SVE14A3V1EB.CEU NOTEBOOK;İndirim Havuzu;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;147.22;0.0;;;1;0.0;147.22;0;0;0.6005;0;147.22;0.0;662862;M37
Marmara 1. Bölge;İstanbul;Ataşehir;Mağaza 200;İstanbul Anadolu 17;Telekom;Aksesuar;Marka 287; EF-FI950BGEGWW GALAXY S4 YEŞİL FLIP COVER;;Mağaza;2023-10-08;45207;2023;10;2023-10;10;8;40;6;73.15;42.63;1.3965;73.15;0;0.0;0.0;0;0;;0;30.52;105.75;606945;M176
İç Anadolu 1. Bölge;Ankara;Mamak;Mağaza 36;Ankara 16;Oyun & Hobi;Psp;Marka 22; INTERNATIONAL ATHLETICS PSP OYUN;İndirim Havuzu;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;119.44;0.0;;;1;0.0;119.44;0;0;0.7133;0;119.44;0.0;662862;M37
Akdeniz 1. Bölge;Burdur;Burdur Merkez;Mağaza 75;Burdur;Fotoğraf & Video Kamera;Dijital Fotoğraf Makinesi;Marka 317; CYBERSHOT S3000 PEMBE DİJİTAL FOTOĞRAF MAKİNESİ;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;36.11;23.63;1.8939;36.11;1;585.0;0.0;1;1;0.8368;15;12.48;47.27;740918;M78
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 43;Ankara 23;Beyaz Eşya;Buzdolabi;Marka 177; GW-L207ZSRV GARDROP TİPİ 574LT. BUZDOLABI;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;212.04;0.0;;;1;0.0;212.04;0;0;0.7303;0;212.04;0.0;771353;M44
Akdeniz 1. Bölge;Antalya;Kepez;Mağaza 46;Antalya 2;Ses Ve Görüntü;Led Tv;Marka 287; 32EH5300 FHD LED LCD TV;İddialıyız!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;18.43;8.19;0.7999;18.43;1;79.6;0.0;1;1;0.3344;4;10.24;22.78;759208;M47
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 40;Ankara 20;Ses Ve Görüntü;Kablolar;Marka 135; 42847 FİŞ ANTEN KABLOSU UCU;;Mağaza;2023-10-08;45207;2023;10;2023-10;10;8;40;6;25.42;11.61;0.8412;25.42;0;0.0;0.0;0;0;;0;13.8;29.11;631801;M41
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Beyaz Eşya;Elektrikli Süpürge;Marka 104; A 120 DİK ELEKTRİK SÜPÜRGESİ;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;26.85;10.85;0.678;26.85;1;116.0;0.0;0;0;0.7899;4;16.0;16.59;767209;M83
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Bilgisayar;Tablet Pc;Marka 231; iPad MD528TU/A mini 16GB WiFi;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;26.85;9.27;0.527;26.85;1;232.0;0.0;0;0;0.7899;8;17.58;32.21;767209;M83
Ege 1. Bölge;İzmir;Bornova;Mağaza 124;Izmir 9;Fotoğraf & Video Kamera;Dijital Fotoğraf Makinesi;Marka 53; POWERSHOT A2200 SİYAH DİJİTAL FOTOĞRAF MAKİNESİ;Tam Size Göre!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;50.83;34.68;2.1471;50.83;1;109.8;0.0;0;0;0.5005;2;16.15;50.89;720728;M187
Akdeniz 1. Bölge;Antalya;Muratpaşa;Mağaza 51;Antalya 7;Ses Ve Görüntü;Led Tv;Marka 301; LC80LE657E FHD DVB-T2/C/S2 SMART LED LCD TV;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;23.06;8.03;0.5342;23.06;1;149.4;0.0;1;1;0.7485;6;15.03;14.27;644904;M52
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 42;Ankara 22;Ses Ve Görüntü;Adaptörler;Marka 135; 43353 3.5MM FİŞ-2x3.5MM SOKET SİYAH SES ADAPTÖRÜ;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;36.94;15.47;0.7202;36.94;1;558.6;0.0;1;1;0.6339;14;21.48;34.26;740298;M43
İç Anadolu 1. Bölge;Ankara;Çankaya;Mağaza 42;Ankara 22;Bilgisayar;Wireless Adaptörler Ve Bluetooth;Marka 12; AIR 2210 WIRELESS USB ADAPTÖR;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;27.69;17.33;1.6729;27.69;1;598.0;0.0;1;1;0.664;20;10.36;45.78;740298;M43
Marmara 1. Bölge;İstanbul;Sarıyer;Mağaza 173;İstanbul Avrupa 27;Ses Ve Görüntü;Tv Sehpasi;Marka 316; VS-1020-B-BLK LCD/PLAZMA TV SEHPASI ;Tam Size Göre!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;21.2;8.81;0.7111;21.2;1;137.4;0.0;1;1;0.7143;6;12.39;13.21;631630;M149
Marmara 1. Bölge;İstanbul;Esenyurt;Mağaza 161;İstanbul Avrupa 16;Ses Ve Görüntü;Kulaklik & Mikrofon;Marka 245; RP-HV21E/41E-P PEMBE STEREO KULAKLIK;Tarzına ve Ruhuna Göre;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;18.43;8.94;0.9429;18.43;1;19.9;0.0;0;0;0.698;1;9.48;20.45;664834;M137
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Beyaz Eşya;Elektrikli Süpürge;Marka 280; RO7845 COMPACT FORCE CYCLONIC ELEKTRİKLİ SÜPÜRGE;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;36.11;17.61;0.9519;36.11;1;780.0;0.0;0;0;0.7903;20;18.5;43.68;767209;M83
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Bilgisayar;Mouse;Marka 351; 16147 KABLOLU MİNİ BEYAZ MOUSE;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;45.37;27.92;1.6001;45.37;1;245.0;0.0;0;0;0.7897;5;17.45;41.36;767209;M83
Güneydoğu Anadolu;Şanlıurfa;Şanlıurfa Merkez;Mağaza 271;Şanliurfa 3;Bilgisayar;Uygulama Yazilimi;Marka 101; BGKOKTEYL KOKTEYL EV YAZILIM;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;16.57;6.29;0.6116;16.57;1;125.3;0.0;1;1;0.5283;7;10.28;23.81;596542;M277
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Beyaz Eşya;Kati Meyve Sikacaği;Marka 26; AR 164 MELA PLUS KATI MEYVE SIKACAĞI;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;11.94;4.8;0.6719;11.94;1;180.6;0.0;0;0;0.4625;14;7.14;20.72;767209;M83
Marmara 1. Bölge;İstanbul;Ümraniye;Mağaza 197;İstanbul Anadolu 15;Bilgisayar;Notebook;Marka 287; ATIV BOOK 3 NP350V5C-S0BTR NOTEBOOK;İndirim Havuzu;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;37.03;22.27;1.5098;37.03;1;79.98;0.0;1;1;0.6001;2;14.75;58.6;688715;M173
Marmara 1. Bölge;İstanbul;Bahçelievler;Mağaza 199;İstanbul Avrupa 40;Bilgisayar;Kablo Ve Adaptör;Marka 135; 106334 3.5MM FİŞ-2X3.5MM SOKET ALULİNE SES ADAPTÖRÜ;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;36.94;-6.19;-0.1435;36.94;1;199.5;0.0;0;0;0.7491;5;43.13;41.92;619458;M175
Ege 1. Bölge;Manisa;Turgutlu;Mağaza 233;Manisa 7;Bilgisayar;Notebook & Netbook Çantasi;Marka 130; G597 RIVERNOTEBOOK SIRT ÇANTASI;;Mağaza;2023-10-08;45207;2023;10;2023-10;10;8;40;6;46.29;23.2;1.0046;46.29;0;0.0;0.0;1;1;;0;23.09;69.64;607803;M239
Akdeniz 1. Bölge;Antalya;Kepez;Mağaza 46;Antalya 2;Spor;Kondisyon Aletleri;Marka 371; EPIC-M KOŞU BANDI;Mutluluğu Teğet Geçme!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;18.43;7.72;0.7203;18.43;1;159.2;0.0;1;1;0.5013;8;10.71;24.71;759208;M47
Marmara 1. Bölge;İstanbul;Maltepe;Mağaza 182;İstanbul Anadolu 8;Bilgisayar;Kablo Ve Adaptör;Marka 135; 30598 CAT5E STP GRI 20M AG KABLOSU;İndirim Havuzu;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;41.67;16.66;0.6665;41.67;1;90.0;0.0;0;0;0.698;2;25.0;47.16;654961;M159
Marmara 1. Bölge;İstanbul;Maltepe;Mağaza 182;İstanbul Anadolu 8;Beyaz Eşya;Elektrikli Süpürge;Marka 91; ZB 412 ŞARJLI EL SÜPÜRGESİ;İndirim Havuzu;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;44.44;19.82;0.8047;44.44;1;240.0;0.0;0;0;0.6981;5;24.63;45.35;654961;M159
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Bilgisayar;Tablet Pc;Marka 287; P7300 PURE WHITE GALAXY TAB 8.9 TABLET;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;36.11;17.84;0.9767;36.11;1;195.0;0.0;0;0;0.7903;5;18.27;63.06;767209;M83
Marmara 1. Bölge;İstanbul;Bahçelievler;Mağaza 199;İstanbul Avrupa 40;Bilgisayar;Kağit;Marka 142; Q1992A PREMIUM GLOSSY 10X15 FOTOĞRAF KAĞIDI;Zamanın Gerisinde Kalma!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;46.2;-17.71;-0.2771;46.2;1;249.5;0.0;0;0;0.6862;5;63.92;64.37;619458;M175
Karadeniz 2. Bölge;Samsun;İlkadım;Mağaza 259;Samsun 2;Beyaz Eşya;Elektrikli Süpürge;Marka 91; CYCLONEXL ZCX 6200 ELEKTRİKLİ SÜPÜRGE;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;23.06;14.35;1.6476;23.06;1;224.1;0.0;0;0;0.7485;9;8.71;36.84;639463;M265
İç Anadolu 1. Bölge;Ankara;Mamak;Mağaza 39;Ankara 19;Beyaz Eşya;Aydinlatma & Dekoratif;Marka 249; SOFTONEONE T60 16W E27 BEYAZ 1BC/6 BLISTER AMPUL;Kaliteli ve Ekonomik Fırsat;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;57.78;22.42;0.6341;57.78;1;62.4;0.0;0;0;0.4;1;35.36;97.79;631797;M40
Marmara 2. Bölge;Bursa;Osmangazi;Mağaza 80;Bursa 5;Bilgisayar;Tablet Pc;Marka 263; PRBT 760 TABLET;Bitiriyoruz!!!;Mobil Uygulama;2023-10-08;45207;2023;10;2023-10;10;8;40;6;17.59;5.5;0.4545;17.59;1;114.0;0.0;0;0;0.7889;6;12.1;28.88;767209;M83
